Date_measurement,Version,Date_of_report,RWZI_AWZI_code,RWZI_AWZI_name,RNA_flow_per_100000
2022-03-16,2,2022-06-07,2025,Akkrum,76955683818188.0
2022-03-16,2,2022-06-07,6005,Almere,201788556883243.0
2022-03-16,2,2022-06-07,10027,Amersfoort,146068907419166.0
2022-03-16,2,2022-06-07,3010,Assen,179661297206416.0
2022-03-16,2,2022-06-07,2029,Birdaard,196180340666606.0
2022-03-16,2,2022-06-07,2023,Bolsward,67862539198256.0
2022-03-16,2,2022-06-07,2013,Burgum,64721063514014.0
2022-03-16,2,2022-06-07,3034,Coevorden,205787770829918.0
2022-03-16,2,2022-06-07,5025,Den Ham,136082117083158.0
2022-03-16,2,2022-06-07,2012,Drachten,171803727246540.0
2022-03-16,2,2022-06-07,6003,Dronten,152608288084946.0
2022-03-16,2,2022-06-07,3033,Echten,219734785139804.0
2022-03-16,2,2022-06-07,12010,Zaandam-Oost,202280612751834.0
2022-03-16,2,2022-06-07,8021,Ede,173982652932157.0
2022-03-16,2,2022-06-07,10037,Loenen,225576378028008.0
2022-03-16,2,2022-06-07,12016,Katwoude,521509950649653.0
2022-03-16,2,2022-06-07,11005,Amstelveen,236158090758990.0
2022-03-16,2,2022-06-07,7018,Dinxperlo,169827130713796.0
2022-03-16,2,2022-06-07,7022,Etten,165840109084568.0
2022-03-16,2,2022-06-07,4022,Holten,172767003822186.0
2022-03-16,2,2022-06-07,11012,Huizen,201433329881612.0
2022-03-16,2,2022-06-07,7020,Nieuwgraaf,184529215474255.0
2022-03-16,2,2022-06-07,12026,Oosthuizen,157176371707686.0
2022-03-16,2,2022-06-07,7014,Ruurlo,85619325380390.0
2022-03-16,2,2022-06-07,11006,Uithoorn,237520520082867.0
2022-03-16,2,2022-06-07,7017,Varsseveld,107912910589956.0
2022-03-16,2,2022-06-07,7006,Wehl,174127891860765.0
2022-03-16,2,2022-06-07,7016,Winterswijk,104738426039397.0
2022-03-16,2,2022-06-07,7019,Zutphen,198593065500910.0
2022-03-16,2,2022-06-07,1029,Leek,203168687290960.0
2022-03-16,2,2022-06-07,7002,Aalten,224707747388962.0
2022-03-16,2,2022-06-07,11014,Amsterdam West,478701939265068.0
2022-03-16,2,2022-06-07,1046,Bellingwolde,146985008670398.0
2022-03-16,2,2022-06-07,12022,Beverwijk,249372062266030.0
2022-03-16,2,2022-06-07,11008,Blaricum,424441668448423.0
2022-03-16,2,2022-06-07,1044,Delfzijl,208916849284958.0
2022-03-16,2,2022-06-07,12023,Den Helder,116549743050796.0
2022-03-16,2,2022-06-07,12012,Everstekoog,143802215003714.0
2022-03-16,2,2022-06-07,1034,Feerwerd,148554554020122.0
2022-03-16,2,2022-06-07,1031,Gaarkeuken,112107770594869.0
2022-03-16,2,2022-06-07,12013,Geestmerambacht,169804631336337.0
2022-03-16,2,2022-06-07,3031,Gieten,168826634260003.0
2022-03-16,2,2022-06-07,11004,Hilversum,466965629434243.0
2022-03-16,2,2022-06-07,11013,Horstermeer,284809353035695.0
2022-03-16,2,2022-06-07,12006,Alkmaar,661223181261535.0
2022-03-16,2,2022-06-07,5002,Enschede,244764327452393.0
2022-03-16,2,2022-06-07,1032,Marum,317037906705612.0
2022-03-16,2,2022-06-07,4024,Hardenberg,94416944488504.0
2022-03-16,2,2022-06-07,9027,Druten,217978543155184.0
2022-03-16,2,2022-06-07,28005,Dinther,182859636526508.0
2022-03-16,2,2022-06-07,4016,Ommen,240528258152388.0
2022-03-16,2,2022-06-07,4021,Raalte,153435363487402.0
2022-03-16,2,2022-06-07,8024,Renkum,267490479390766.0
2022-03-16,2,2022-06-07,5022,Rijssen,326008628629037.0
2022-03-16,2,2022-06-07,4017,Vollenhove,206231778041201.0
2022-03-16,2,2022-06-07,10003,De Bilt,322664242767432.0
2022-03-16,2,2022-06-07,10031,Breukelen,452672961654660.0
2022-03-16,2,2022-06-07,1040,Vriescheloo,258640209775184.0
2022-03-16,2,2022-06-07,5014,Vroomshoop,90821595359679.0
2022-03-16,2,2022-06-07,2030,Workum,581880103833776.0
2022-03-16,2,2022-06-07,10020,Woudenberg,279004235384254.0
2022-03-16,2,2022-06-07,6006,Zeewolde,173932400524317.0
2022-03-16,2,2022-06-07,4026,Zwolle,291047008323081.0
2022-03-16,2,2022-06-07,5019,Almelo-Vissedijk,338183379597610.0
2022-03-16,2,2022-06-07,3001,Beilen,293736911263273.0
2022-03-16,2,2022-06-07,28003,Aarle-Rixtel,169032997830110.0
2022-03-16,2,2022-06-07,4027,Tollebeek,155887530140447.0
2022-03-16,2,2022-06-07,10010,Soest,173745236591252.0
2022-03-16,2,2022-06-07,4023,Kampen,298368364421655.0
2022-03-16,2,2022-06-07,4018,Heino,116268299288941.0
2022-03-16,2,2022-06-07,2015,Gorredijk,98445494826334.0
2022-03-16,2,2022-06-07,27003,Eindhoven,446841496407132.0
2022-03-16,2,2022-06-07,4005,Genemuiden,197993297944877.0
2022-03-16,2,2022-06-07,4019,Deventer,369774033088814.0
2022-03-16,2,2022-06-07,4025,Dalfsen,242996947003407.0
2022-03-16,2,2022-06-07,8019,Bennekom,525110771965420.0
2022-03-16,2,2022-06-07,28002,Asten,225645168064929.0
2022-03-16,2,2022-06-07,27011,Biest-Houtakker,238367521591845.0
2022-03-16,2,2022-06-07,27004,Boxtel,169826747775892.0
2022-03-16,2,2022-06-07,3032,Dieverbrug,143223494934140.0
2022-03-16,2,2022-06-07,29003,Land Van Cuijk,216428068659511.0
2022-03-16,2,2022-06-07,5020,Almelo-Sumpel,400687359279434.0
2022-03-16,2,2022-06-07,27006,Soerendonk,341926582028871.0
2022-03-16,2,2022-06-07,2032,Harlingen,292655182099687.0
2022-03-16,2,2022-06-07,2031,Heerenveen,190361178590534.0
2022-03-16,2,2022-06-07,5017,Hengelo,189065025496901.0
2022-03-16,2,2022-06-07,2011,Leeuwarden,238582147194319.0
2022-03-16,2,2022-06-07,6004,Lelystad,241181474916895.0
2022-03-16,2,2022-06-07,2027,Lemmer,165213972706235.0
2022-03-16,2,2022-06-07,5015,Losser,186408293166407.0
2022-03-16,2,2022-06-07,3014,Meppel,230429465865528.0
2022-03-16,2,2022-06-07,1028,Onderdendam,190789335678332.0
2022-03-16,2,2022-06-07,10035,Rhenen,267675841050715.0
2022-03-16,2,2022-06-07,1027,Oude Pekela,150116537868841.0
2022-03-16,2,2022-06-07,1039,Scheemda,166587487508399.0
2022-03-16,2,2022-06-07,2024,Sloten,168873910287388.0
2022-03-16,2,2022-06-07,2018,Sneek,256874076700472.0
2022-03-16,2,2022-06-07,1008,Stadskanaal,131803677346932.0
2022-03-16,2,2022-06-07,2002,Oosterwolde,242668541491392.0
2022-03-16,2,2022-06-07,4006,Olst,219134705735314.0
2022-03-16,2,2022-06-07,1011,Uithuizermeeden,53508202697668.0
2022-03-16,2,2022-06-07,17016,Alblasserdam,176936616095462.0
2022-03-16,2,2022-06-07,4030,Hessenpoort,280536623206743.0
2022-03-16,2,2022-06-07,17029,Vianen,200866394533693.0
2022-03-16,2,2022-06-07,10009,Utrecht,217789822087315.0
2022-03-16,2,2022-06-07,9041,Zaltbommel,77794787625780.0
2022-03-16,2,2022-06-07,25021,Bath,157035379470343.0
2022-03-16,2,2022-06-07,5003,Glanerbrug,120960501194380.0
2022-03-16,2,2022-06-07,4028,Dedemsvaart,254819514986785.0
2022-03-16,2,2022-06-07,32002,Tilburg,162022265440507.0
2022-03-17,2,2022-06-07,30011,Simpelveld,149607020004096.0
2022-03-17,2,2022-06-07,30024,Roermond,69079820040529.0
2022-03-17,2,2022-06-07,7014,Ruurlo,222754313897687.0
2022-03-17,2,2022-06-07,30013,Rimburg,176351099209870.0
2022-03-17,2,2022-06-07,2041,Schiermonnikoog,168683455470007.0
2022-03-17,2,2022-06-07,4020,Steenwijk,134337585743745.0
2022-03-17,2,2022-06-07,2024,Sloten,101016377297456.0
2022-03-17,2,2022-06-07,5004,Vriezenveen,139430880592057.0
2022-03-17,2,2022-06-07,1041,Wehe Den Hoorn,220110106274139.0
2022-03-17,2,2022-06-07,1030,Winsum,135834854480787.0
2022-03-17,2,2022-06-07,4027,Tollebeek,79780410982064.0
2022-03-17,2,2022-06-07,25014,Waspik,32415535060514.0
2022-03-17,2,2022-06-07,5015,Losser,224723622093015.0
2022-03-17,2,2022-06-07,4016,Ommen,303015163546587.0
2022-03-17,2,2022-06-07,3027,Smilde,181044825009870.0
2022-03-17,2,2022-06-07,4017,Vollenhove,230162790268672.0
2022-03-17,2,2022-06-07,30005,Weert,73520842465652.0
2022-03-17,2,2022-06-07,7002,Aalten,447688140188172.0
2022-03-17,2,2022-06-07,5022,Rijssen,150051889314149.0
2022-03-17,2,2022-06-07,30017,Venlo,108296724869938.0
2022-03-17,2,2022-06-07,7020,Nieuwgraaf,247507093980156.0
2022-03-17,2,2022-06-07,9010,Groesbeek,294273168326367.0
2022-03-17,2,2022-06-07,19001,Sint Maartensdijk,228858977328628.0
2022-03-17,2,2022-06-07,9026,Dodewaard,204245632498104.0
2022-03-17,2,2022-06-07,17076,Schelluinen,124222146156245.0
2022-03-17,2,2022-06-07,3001,Beilen,227031665604286.0
2022-03-17,2,2022-06-07,2013,Burgum,148150890118554.0
2022-03-17,2,2022-06-07,5001,Haaksbergen,223368946506219.0
2022-03-17,2,2022-06-07,2032,Harlingen,282087100677643.0
2022-03-17,2,2022-06-07,2031,Heerenveen,221868038087071.0
2022-03-17,2,2022-06-07,2022,Joure,111333657799764.0
2022-03-17,2,2022-06-07,30020,Venray,110120881117389.0
2022-03-17,2,2022-06-07,7021,Olburgen,178382714708345.0
2022-03-17,2,2022-06-07,25027,Lage Zwaluwe,183290262763028.0
2022-03-17,2,2022-06-07,6004,Lelystad,208361323179416.0
2022-03-17,2,2022-06-07,5003,Glanerbrug,148338162790601.0
2022-03-17,2,2022-06-07,4006,Olst,272285995571189.0
2022-03-17,2,2022-06-07,1028,Onderdendam,161163265306737.0
2022-03-17,2,2022-06-07,30023,Panheel,231020662677024.0
2022-03-17,2,2022-06-07,4021,Raalte,248628600334857.0
2022-03-17,2,2022-06-07,21001,Walcheren,217614672160607.0
2022-03-17,2,2022-06-07,7018,Dinxperlo,236139745560669.0
2022-03-17,2,2022-06-07,10021,Veenendaal,308682983817881.0
2022-03-17,2,2022-06-07,7023,Haarlo,29452007877368.0
2022-03-17,2,2022-06-07,1029,Leek,171468694105149.0
2022-03-17,2,2022-06-07,30003,Limmel,190281341646532.0
2022-03-17,2,2022-06-07,5023,Nijverdal,191044903407929.0
2022-03-17,2,2022-06-07,30018,Meijel,341036707795968.0
2022-03-17,2,2022-06-07,2026,Terschelling,696026940954939.0
2022-03-17,2,2022-06-07,7017,Varsseveld,204677627556420.0
2022-03-17,2,2022-06-07,9025,Tiel,201161583359533.0
2022-03-17,2,2022-06-07,13047,Nieuwe Wetering,59323582933906.0
2022-03-17,2,2022-06-07,5019,Almelo-Vissedijk,310849830671106.0
2022-03-17,2,2022-06-07,5020,Almelo-Sumpel,396125258551617.0
2022-03-17,2,2022-06-07,8023,Brummen,262722260122300.0
2022-03-17,2,2022-06-07,4025,Dalfsen,218517945470992.0
2022-03-17,2,2022-06-07,30015,Hoensbroek,95904092097490.0
2022-03-17,2,2022-06-07,1044,Delfzijl,512915956750994.0
2022-03-17,2,2022-06-07,3030,Eelde,515095694505682.0
2022-03-17,2,2022-06-07,8009,Elburg,230335017756690.0
2022-03-17,2,2022-06-07,3022,Emmen,211433858554446.0
2022-03-17,2,2022-06-07,1033,Garmerwolde,363122966584238.0
2022-03-17,2,2022-06-07,4005,Genemuiden,241548887641027.0
2022-03-17,2,2022-06-07,4030,Hessenpoort,208118484112754.0
2022-03-17,2,2022-06-07,1032,Marum,577355760136568.0
2022-03-17,2,2022-06-07,7022,Etten,152567306368420.0
2022-03-17,2,2022-06-07,3032,Dieverbrug,214822108393484.0
2022-03-17,2,2022-06-07,9017,Bergharen,125642529295372.0
2022-03-17,2,2022-06-07,13030,Leimuiden,495350111221544.0
2022-03-17,2,2022-06-07,10025,Bunnik,80822607001576.0
2022-03-17,2,2022-06-07,5011,Denekamp,91568178993411.0
2022-03-17,2,2022-06-07,30016,Heugem,193764424135487.0
2022-03-17,2,2022-06-07,4018,Heino,97310483399406.0
2022-03-17,2,2022-06-07,8016,Heerde,116200051245446.0
2022-03-17,2,2022-06-07,4022,Holten,235226884733730.0
2022-03-17,2,2022-06-07,30014,Kerkrade,290874083990296.0
2022-03-17,2,2022-06-07,7015,Lichtenvoorde,102691666745224.0
2022-03-17,2,2022-06-07,5012,Oldenzaal,139544925272742.0
2022-03-17,2,2022-06-07,7006,Wehl,152157266119634.0
2022-03-17,2,2022-06-07,30019,Wijlre,154821895234638.0
2022-03-17,2,2022-06-07,20011,Willem Annapolder,182622764329768.0
2022-03-17,2,2022-06-07,7016,Winterswijk,115438754676097.0
2022-03-17,2,2022-06-07,1025,Zuidhorn,135135277205973.0
2022-03-17,2,2022-06-07,7019,Zutphen,217695714835655.0
2022-03-17,2,2022-06-07,10027,Amersfoort,160554950490671.0
2022-03-17,2,2022-06-07,8019,Bennekom,274752669485361.0
2022-03-17,2,2022-06-07,8021,Ede,228272539050251.0
2022-03-17,2,2022-06-07,8024,Renkum,413809440117778.0
2022-03-17,2,2022-06-07,10010,Soest,228243467112496.0
2022-03-17,2,2022-06-07,10020,Woudenberg,259549973238919.0
2022-03-17,2,2022-06-07,2020,Ameland,737600008512710.0
2022-03-17,2,2022-06-07,5016,Goor,193141936627343.0
2022-03-17,2,2022-06-07,30007,Bosscherveld,295254655151784.0
2022-03-17,2,2022-06-07,5025,Den Ham,169321354245602.0
2022-03-17,2,2022-06-07,3033,Echten,263530395655036.0
2022-03-17,2,2022-06-07,8017,Epe,151971799033149.0
2022-03-17,2,2022-06-07,1031,Gaarkeuken,349478417110853.0
2022-03-17,2,2022-06-07,30025,Gennep,411792930740807.0
2022-03-17,2,2022-06-07,4024,Hardenberg,250040788774989.0
2022-03-17,2,2022-06-07,8011,Harderwijk,61389185255064.0
2022-03-17,2,2022-06-07,8026,Hattem,367406679936430.0
2022-03-17,2,2022-06-07,5002,Enschede,382615936754343.0
2022-03-17,2,2022-06-07,1011,Uithuizermeeden,160024967283891.0
2022-03-17,2,2022-06-07,6006,Zeewolde,93834799044901.0
2022-03-17,2,2022-06-07,30021,Stein,205476699307117.0
2022-03-17,2,2022-06-07,9016,Arnhem,204765229427025.0
2022-03-17,2,2022-06-07,18006,Westerschouwen,202523600362903.0
2022-03-17,2,2022-06-07,9013,Asperen,111980384776618.0
2022-03-17,2,2022-06-07,9031,Beesd,81212609586854.0
2022-03-17,2,2022-06-07,12018,Wieringen,157264930666719.0
2022-03-17,2,2022-06-07,12025,Wieringermeer,147917492645452.0
2022-03-17,2,2022-06-07,12010,Zaandam-Oost,138207426176255.0
2022-03-17,2,2022-06-07,12022,Beverwijk,151851245406279.0
2022-03-17,2,2022-06-07,10036,Houten,210927139521858.0
2022-03-17,2,2022-06-07,28003,Aarle-Rixtel,131161901114348.0
2022-03-17,2,2022-06-07,27009,Haaren,170873122508794.0
2022-03-17,2,2022-06-07,22013,Breskens,59075273677776.0
2022-03-17,2,2022-06-07,27003,Eindhoven,230387079618313.0
2022-03-17,2,2022-06-07,10008,Driebergen,305478649328642.0
2022-03-17,2,2022-06-07,9039,Dreumel,245603550908971.0
2022-03-17,2,2022-06-07,12021,Wervershoof,138411819920589.0
2022-03-17,2,2022-06-07,10031,Breukelen,87916943729325.0
2022-03-17,2,2022-06-07,13035,Alphen Noord,181724422950383.0
2022-03-17,2,2022-06-07,13049,Alphen Kerk En Zanen,267465475801789.0
2022-03-17,2,2022-06-07,22012,Oostburg,69985872523819.0
2022-03-17,2,2022-06-07,18007,Mastgat,311933626060203.0
2022-03-17,2,2022-06-07,23002,Terneuzen,133765237649798.0
2022-03-17,2,2022-06-07,24002,Kloosterzande,74474755117232.0
2022-03-17,2,2022-06-07,12016,Katwoude,118345640040360.0
2022-03-17,2,2022-06-07,19003,Tholen,159348675977541.0
2022-03-17,2,2022-06-07,24001,Hulst,123939051155184.0
2022-03-17,2,2022-06-07,12023,Den Helder,142435450806529.0
2022-03-17,2,2022-06-07,20009,Waarde,79714072862630.0
2022-03-17,2,2022-06-07,12019,Stolpen,86409684730593.0
2022-03-17,2,2022-06-07,18009,De Verseput,245568652713915.0
2022-03-17,2,2022-06-07,10012,De Meern,199203935813503.0
2022-03-17,2,2022-06-07,12001,Heiloo,749603014108406.0
2022-03-17,2,2022-06-07,12006,Alkmaar,363732924691910.0
2022-03-17,2,2022-06-07,27005,Hapert,194332460121328.0
2022-03-17,2,2022-06-07,9038,Gendt,224302368001458.0
2022-03-17,2,2022-06-07,27004,Boxtel,237274905832899.0
2022-03-17,2,2022-06-07,20010,Camperlandpolder,209135423560553.0
2022-03-17,2,2022-06-07,28005,Dinther,153241951105349.0
2022-03-17,2,2022-06-07,10009,Utrecht,411781751864961.0
2022-03-17,2,2022-06-07,10029,Wijk Bij Duurstede,540619465836468.0
2022-03-17,2,2022-06-07,2021,Damwoude,188091633872496.0
2022-03-17,2,2022-06-07,25019,Chaam,483847971474327.0
2022-03-17,2,2022-06-07,14002,Woerden,660395943089510.0
2022-03-17,2,2022-06-07,2023,Bolsward,180718185230546.0
2022-03-17,2,2022-06-07,10001,Zeist,285032760474193.0
2022-03-17,2,2022-06-07,13042,Bodegraven,162244415371010.0
2022-03-17,2,2022-06-07,2029,Birdaard,280823087455163.0
2022-03-17,2,2022-06-07,6005,Almere,387037962437072.0
2022-03-17,2,2022-06-07,17002,Bergambacht,186164124582382.0
2022-03-17,2,2022-06-07,25021,Bath,241339893155838.0
2022-03-17,2,2022-06-07,25026,Baarle-Nassau,722194128989578.0
2022-03-17,2,2022-06-07,8022,Apeldoorn,174078265780585.0
2022-03-17,2,2022-06-07,17079,Barendrecht,155294099045321.0
2022-03-17,2,2022-06-07,32002,Tilburg,98476590034651.0
2022-03-17,2,2022-06-07,30022,Susteren,503528559815790.0
2022-03-17,2,2022-06-07,27006,Soerendonk,97343853884152.0
2022-03-17,2,2022-06-07,27010,Sint-Oedenrode,136930312659512.0
2022-03-17,2,2022-06-07,28002,Asten,170398355841437.0
2022-03-17,2,2022-06-07,17074,Den Bommel,243372357592855.0
2022-03-17,2,2022-06-07,9019,Culemborg,197235256402175.0
2022-03-17,2,2022-06-07,17063,Leerdam,88315069513628.0
2022-03-17,2,2022-06-07,10038,Lopik,155360104493621.0
2022-03-17,2,2022-06-07,9030,Maasbommel,205038937171646.0
2022-03-17,2,2022-06-07,9042,Millingen Aan De Rijn,420708529484771.0
2022-03-17,2,2022-06-07,10024,Montfoort,55206706234274.0
2022-03-17,2,2022-06-07,10028,Nieuwegein,181197790304833.0
2022-03-17,2,2022-06-07,25017,Nieuwveer,156995638012302.0
2022-03-17,2,2022-06-07,10003,De Bilt,177687438158510.0
2022-03-17,2,2022-06-07,9024,Nijmegen,180427185883581.0
2022-03-17,2,2022-06-07,10032,Oudewater,137635891100580.0
2022-03-17,2,2022-06-07,9020,Overasselt,109861804810899.0
2022-03-17,2,2022-06-07,10035,Rhenen,259882433561064.0
2022-03-17,2,2022-06-07,26005,Sleeuwijk,146409615383807.0
2022-03-17,2,2022-06-07,12026,Oosthuizen,197516258871213.0
2022-03-17,2,2022-06-07,12012,Everstekoog,232608565370979.0
2022-03-17,2,2022-06-07,2040,Vlieland,218792546886501.0
2022-03-17,2,2022-06-07,3014,Meppel,213920489468772.0
2022-03-17,2,2022-06-07,13034,Lisse,229374232315736.0
2022-03-17,2,2022-06-07,2027,Lemmer,107910695269194.0
2022-03-17,2,2022-06-07,16010,Kralingseveer,162572808201609.0
2022-03-17,2,2022-06-07,16009,Kortenoord,145124838282730.0
2022-03-17,2,2022-06-07,13044,Zwaanshoek,179322070852700.0
2022-03-17,2,2022-06-07,5017,Hengelo,318243438959691.0
2022-03-17,2,2022-06-07,13004,Heemstede,253193680018383.0
2022-03-17,2,2022-06-07,15008,Harnaschpolder,201309681439488.0
2022-03-17,2,2022-06-07,13012,Haarlem Schalkwijk,292741931304047.0
2022-03-17,2,2022-06-07,16011,Groenedijk,296649498024892.0
2022-03-17,2,2022-06-07,13039,Gouda,134420414443831.0
2022-03-17,2,2022-06-07,17048,Goedereede,239996508047542.0
2022-03-17,2,2022-06-07,9012,Geldermalsen,191256919696232.0
2022-03-17,2,2022-06-07,2038,Franeker,139944924638052.0
2022-03-17,2,2022-06-07,9032,Zetten,100758575497825.0
2022-03-17,2,2022-06-07,2016,Wolvega,165611581330313.0
2022-03-17,2,2022-06-07,25016,Nieuw-Vossemeer,183428579180359.0
2022-03-17,2,2022-06-07,25029,Willemstad,125398311484814.0
2022-03-17,2,2022-06-07,13038,Nieuwveen,280825515827251.0
2022-03-17,2,2022-06-07,17066,Numansdorp,389204898112752.0
2022-03-17,2,2022-06-07,17078,Zwijndrecht,213271688153451.0
2022-03-17,2,2022-06-07,13005,Zwanenburg,158698135590083.0
2022-03-17,2,2022-06-07,9041,Zaltbommel,92831628847635.0
2022-03-17,2,2022-06-07,2030,Workum,445787825756646.0
2022-03-17,2,2022-06-07,13048,Waddinxveen-Randenburg,130692428999522.0
2022-03-17,2,2022-06-07,25003,Waalwijk,186925518969871.0
2022-03-17,2,2022-06-07,5014,Vroomshoop,232677768259012.0
2022-03-17,2,2022-06-07,13003,Velsen,178327412911879.0
2022-03-17,2,2022-06-07,5005,Tubbergen,98193559648214.0
2022-03-17,2,2022-06-07,8025,Terwolde,104434250584526.0
2022-03-17,2,2022-06-07,3028,Sleen,226643569051342.0
2022-03-17,2,2022-06-07,25001,Rijen,190728342997721.0
2022-03-17,2,2022-06-07,25013,Riel,106293747814704.0
2022-03-17,2,2022-06-07,17011,Ridderkerk,552636141575257.0
2022-03-17,2,2022-06-07,17054,Piershil,126506206389836.0
2022-03-17,2,2022-06-07,5018,Ootmarsum,189058522864143.0
2022-03-17,2,2022-06-07,17040,Oostvoorne,754536772033872.0
2022-03-17,2,2022-06-07,13023,Noordwijk,197422570538109.0
2022-03-17,2,2022-06-07,12013,Geestmerambacht,130847839099415.0
2022-03-17,2,2022-06-07,27011,Biest-Houtakker,190939725372888.0
2022-03-17,2,2022-06-07,17043,Strijen,82381100238677.0
2022-03-17,2,2022-06-07,28006,Vinkel,166636630751033.0
2022-03-17,2,2022-06-07,2036,Grouw,153288751159783.0
2022-03-17,2,2022-06-07,2015,Gorredijk,200542196803406.0
2022-03-17,2,2022-06-07,9037,Gorinchem,195148856984618.0
2022-03-17,2,2022-06-07,9027,Druten,177699989316228.0
2022-03-17,2,2022-06-07,6003,Dronten,187393429444427.0
2022-03-17,2,2022-06-07,13010,Haarlem Waarderpolder,181598209385776.0
2022-03-17,2,2022-06-07,2012,Drachten,218309122530101.0
2022-03-17,2,2022-06-07,2028,Dokkum,312698170527979.0
2022-03-17,2,2022-06-07,17061,Dokhaven,353581430471391.0
2022-03-17,2,2022-06-07,17052,Sliedrecht,106568321227189.0
2022-03-17,2,2022-06-07,25028,Dinteloord,150944933100948.0
2022-03-17,2,2022-06-07,4028,Dedemsvaart,302849829755000.0
2022-03-17,2,2022-06-07,22008,Retranchement,391485872198743.0
2022-03-17,2,2022-06-07,17044,Dordrecht,229148749261564.0
2022-03-17,2,2022-06-07,17067,Haastrecht,83659469970533.0
2022-03-17,2,2022-06-07,9040,Haaften,189705186665295.0
2022-03-17,2,2022-06-07,17041,Hellevoetsluis,240096922812014.0
2022-03-17,2,2022-06-07,17005,Stolwijk,73323575834220.0
2022-03-17,2,2022-06-07,2018,Sneek,138967716207807.0
2022-03-17,2,2022-06-07,17057,Rozenburg,227627593300015.0
2022-03-17,2,2022-06-07,25012,Putte,92613047123480.0
2022-03-17,2,2022-06-07,25025,Halsteren,248991015362230.0
2022-03-17,2,2022-06-07,25008,Ossendrecht,74954296590607.0
2022-03-17,2,2022-06-07,2002,Oosterwolde,77493695215287.0
2022-03-17,2,2022-06-07,17056,Oude Tonge,90572507856986.0
2022-03-17,2,2022-06-07,13046,Leiden Noord,202714263018714.0
2022-03-17,2,2022-06-07,2011,Leeuwarden,195649019545615.0
2022-03-17,2,2022-06-07,2019,Kootstertille,174818484248343.0
2022-03-17,2,2022-06-07,13041,Katwijk,134815876213511.0
2022-03-17,2,2022-06-07,25020,Kaatsheuvel,224561646498060.0
2022-03-17,2,2022-06-07,15005,Houtrust,395254103756424.0
2022-03-17,2,2022-06-07,17075,Ooltgensplaat,69364963063948.0
2022-03-18,2,2022-06-07,1030,Winsum,127263858650151.0
2022-03-18,2,2022-06-07,30019,Wijlre,182267755927985.0
2022-03-18,2,2022-06-07,3030,Eelde,134072277493209.0
2022-03-18,2,2022-06-07,30005,Weert,197302759250212.0
2022-03-18,2,2022-06-07,1045,Veendam,176425790241963.0
2022-03-18,2,2022-06-07,1011,Uithuizermeeden,103818156139765.0
2022-03-18,2,2022-06-07,3023,Tweede Exloermond,190395389386273.0
2022-03-18,2,2022-06-07,17043,Strijen,197706497623229.0
